Unnamed: 0,job_id,job_title,employer_name,employer_logo,employer_website,job_publisher,job_employment_type,job_apply_link,job_description,job_is_remote,job_city,job_state,job_latitude,job_longitude,job_benefits,job_highlights,job_location,info,citizenship,degree_requirement,remote or not
0,CzKDsZa1e-NVnLjBAAAAAA==,"Data Scientist, Senior Security Clearance",Booz Allen Hamilton,,http://www.boozallen.com/,Learn4Good,Full-time and Part-time,https://www.learn4good.com/jobs/arlington/virginia/info_technology/3895948116/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Position: Data Scientist, Senior with Security Clearance
Job Number: R0213116 Data Scientist, Senior The Opportunity: As a data scientist, you're excited at the prospect of unlocking the secrets held by a data set, and you're fascinated by the possibilities presented by machine learning and artificial intelligence. In an increasingly connected world, massive amounts of structured and unstructured data open new opportunities. As a data scientist at Booz Allen, you can help turn these complex data sets into useful information to solve global challenges. Across private and public sectors-from fraud detection to cancer research to national intelligence-we need you to help find the answers in the data. On our team, you'll use your leadership skills and data science expertise to create real-world impact. You'll work closely with Defense clients to understand their questions and needs, and then dig into their data-rich environments to find the pieces of their information puzzle. You'll guide teammates and lead the development of algorithms and systems. You'll use the right combination of tools and frameworks to turn sets of disparate data points into objective answers to advise your clients as they make informed decisions. Ultimately, you'll provide a deep understanding of the data, what it all means, and how it can be used. Work with us as we use data science for good. Join us. The world can't wait. You Have: * 3+ years of experience with data exploration, data cleaning, data analysis, data visualization, or data mining
• 3+ years of experience with statistical and general-purpose programming languages for data analysis
• 2+ years of experience with analyzing structured and unstructured data sources
• 1+ years of experience with developing predictive data models, quantitative analyses, and visualization of targeted data sources
• Experience with leading the development of solutions to complex programs
• Experience with natural language processing, text mining, or machine learning techniques
• TS/SCI clearance
• Bachelor's degree Nice If You Have: * Experience in the development of algorithms leveraging R or Python
• Experience with open-source machine learning tools and packages
• Experience with visualization packages, including Plotly, Seaborn, or ggplot2
• Experience with business intelligence tools, including Qlik, Tableau, and PowerBI
• Master's degree Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; TS/SCI clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen's benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual's particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $96,600.00 to $ (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen's total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the application process, you are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Work Model Our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. * If this position is listed as remote or hybrid, you'll periodically work from a Booz Allen or client site facility.
• If this position is listed as onsite, you'll work with colleagues and clients in person, as needed for the specific role. EEO Commitment We're an equal employment opportunity/affirmative action employer that empowers our people to fearlessly drive change - no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status,…",False,Arlington,Virginia,38.8816208,-77.09098089999999,['health_insurance'],"{'Qualifications': ['3+ years of experience with data exploration, data cleaning, data analysis, data visualization, or data mining', '3+ years of experience with statistical and general-purpose programming languages for data analysis', '2+ years of experience with analyzing structured and unstructured data sources', '1+ years of experience with developing predictive data models, quantitative analyses, and visualization of targeted data sources', 'Experience with leading the development of solutions to complex programs', 'Experience with natural language processing, text mining, or machine learning techniques', 'TS/SCI clearance', ""Bachelor's degree Nice If You Have:"", 'Experience in the development of algorithms leveraging R or Python', 'Experience with open-source machine learning tools and packages', 'Experience with visualization packages, including Plotly, Seaborn, or ggplot2', 'Experience with business intelligence tools, including Qlik, Tableau, and PowerBI', ""Master's degree Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; TS/SCI clearance is required""], 'Benefits': ['Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being', 'Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care', ""Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen's benefit programs"", 'Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits', ""Salary at Booz Allen is determined by various factors, including but not limited to location, the individual's particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements"", 'The projected compensation range for this position is $96,600.00 to $ (annualized USD)'], 'Responsibilities': [""On our team, you'll use your leadership skills and data science expertise to create real-world impact"", ""You'll work closely with Defense clients to understand their questions and needs, and then dig into their data-rich environments to find the pieces of their information puzzle"", ""You'll guide teammates and lead the development of algorithms and systems"", ""You'll use the right combination of tools and frameworks to turn sets of disparate data points into objective answers to advise your clients as they make informed decisions"", ""Ultimately, you'll provide a deep understanding of the data, what it all means, and how it can be used"", ""If this position is listed as remote or hybrid, you'll periodically work from a Booz Allen or client site facility"", ""If this position is listed as onsite, you'll work with colleagues and clients in person, as needed for the specific role""]}","Arlington, Virginia","Data Scientist, Senior Security Clearance|Arlington, Virginia|Booz Allen Hamilton",True,Degree required (Bachelor degree or above),False
1,TEY06gsUrWuCOCOLAAAAAA==,Healthcare Data Scientist,Baylor Scott & White Health,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4gCrPpVMdAe4XePhj-hz53jlRBxxqcOaJe_0a&s=0,https://www.bswhealth.com,Learn4Good,Full-time,https://www.learn4good.com/jobs/trenton/new-jersey/healthcare/3896582595/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Position: Healthcare Data Scientist 1

JOB SUMMARY

Value-Based Care (VBC) Analytics is an independent organization covering Baylor Scott & White Health Plan (Payer) and Baylor Scott & White Quality Alliance (Accountable Care Organization) analytical and data science needs.

We are seeking a customer-facing Healthcare Data Scientist who will be responsible for delivering solutions that help our organization's value-based care initiatives. The ideal candidate will leverage data science and other advanced analytical techniques to support improvement of patient outcomes, enhance care quality, mitigate risks, and reduce costs. The role will require an analytical mindset and experience effectively communicating data insights and methodologies to a non-technical audience.

SALARY: The pay range for this position is $41.97/hour ($87,297.60/year) for those with entry-level qualifications up to $72.62/hour ($151,049/year) for those highly experienced. The specific rate will depend upon the successful candidate's specific qualifications and prior experience.

ESSENTIAL FUNCTIONS OF THE ROLE
• [25%] Communication and Consulting: Summarize and effectively communicate complex data science concepts to inform stakeholders, gain approval, or prompt action from non-technical audience from data-driven recommendations.
• [25%] Applied Machine Learning: Implement machine learning solutions within production environments ly a variety of machine learning techniques to increase the quality of care and outcomes, and other key metrics.
• [20%] Data Collection and Optimization: Collect and analyze data from a variety of SQL environments (Snowflake, SQL Server) and other data sources, including electronic health records, and claims data.
• [20%] Analyze Healthcare Data :
Conduct detailed analyses on complex healthcare datasets to identify trends, patterns, and insights that support value-based care initiatives.
• [10%] Stay Informed: Stay up to date on the latest advancements in data science and healthcare analytics to continuously improve our methodologies and tools.

KEY SUCCESS FACTORS

The ideal candidate will have some of the following skills and an eagerness to learn the rest:
• Education: Bachelor's or advanced degree in mathematics, statistics, data science, or another quantitative field.
• Effective Communication: Experienced in communicating findings and recommendations directly to Executive-level customers and healthcare professionals
• Healthcare Knowledge: Understanding of various healthcare data sources such as medical/pharmacy claims, social determinants of health (SDOH) and electronic health records.
• Analytical Skills: Academic or professional experience conducting analytics and experimentation using algorithms associated with advanced analytics topics, including binary classification algorithms, regression algorithms, Neural Network frameworks, Natural Language Processing, etc.
• Technical Skills: Proficiency in common language / tools for AI/ML such as Python, PySpark or R. Understanding of software engineering topics, including version control, CI/CD, and unit tests
• Problem Solving : A passion for solving puzzles and digging into data
• Technology Stack: Familiarity with deploying data science products at scale in a cloud environment such as Snowflake, Databricks or Azure AI/ML Studio.

BENEFITS

Our competitive benefits package includes the following
• Immediate eligibility for health and welfare benefits
• 401(k) savings plan with dollar-for-dollar match up to 5%
• Tuition Reimbursement
• PTO accrual beginning Day 1

Note:

Benefits may vary based on position type and/or level

QUALIFICATIONS
• EDUCATION - Masters' or Bachelors plus 2 years of work experience above the minimum qualification
• EXPERIENCE - 3 Years of Experience

As a health care system committed to improving the health of those we serve, we are asking our employees to model the same behaviours that we promote to our patients. As of January 1, 2012, Baylor Scott & White Health no longer hires individuals who use nicotine products. We are an equal opportunity employer committed to ensuring a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.",False,Trenton,New Jersey,40.2201787,-74.7642295,"['health_insurance', 'paid_time_off']","{'Qualifications': ['The ideal candidate will have some of the following skills and an eagerness to learn the rest:', ""Education: Bachelor's or advanced degree in mathematics, statistics, data science, or another quantitative field"", 'Effective Communication: Experienced in communicating findings and recommendations directly to Executive-level customers and healthcare professionals', 'Healthcare Knowledge: Understanding of various healthcare data sources such as medical/pharmacy claims, social determinants of health (SDOH) and electronic health records', 'Analytical Skills: Academic or professional experience conducting analytics and experimentation using algorithms associated with advanced analytics topics, including binary classification algorithms, regression algorithms, Neural Network frameworks, Natural Language Processing, etc', 'Technical Skills: Proficiency in common language / tools for AI/ML such as Python, PySpark or R', 'Understanding of software engineering topics, including version control, CI/CD, and unit tests', 'Problem Solving : A passion for solving puzzles and digging into data', 'Technology Stack: Familiarity with deploying data science products at scale in a cloud environment such as Snowflake, Databricks or Azure AI/ML Studio', ""EDUCATION - Masters' or Bachelors plus 2 years of work experience above the minimum qualification"", 'EXPERIENCE - 3 Years of Experience'], 'Benefits': ['SALARY: The pay range for this position is $41.97/hour ($87,297.60/year) for those with entry-level qualifications up to $72.62/hour ($151,049/year) for those highly experienced', 'Our competitive benefits package includes the following', 'Immediate eligibility for health and welfare benefits', '401(k) savings plan with dollar-for-dollar match up to 5%', 'Tuition Reimbursement', 'PTO accrual beginning Day 1'], 'Responsibilities': ['The ideal candidate will leverage data science and other advanced analytical techniques to support improvement of patient outcomes, enhance care quality, mitigate risks, and reduce costs', 'The role will require an analytical mindset and experience effectively communicating data insights and methodologies to a non-technical audience', '[25%] Communication and Consulting: Summarize and effectively communicate complex data science concepts to inform stakeholders, gain approval, or prompt action from non-technical audience from data-driven recommendations', '[25%] Applied Machine Learning: Implement machine learning solutions within production environments ly a variety of machine learning techniques to increase the quality of care and outcomes, and other key metrics', '[20%] Data Collection and Optimization: Collect and analyze data from a variety of SQL environments (Snowflake, SQL Server) and other data sources, including electronic health records, and claims data', '[20%] Analyze Healthcare Data :', 'Conduct detailed analyses on complex healthcare datasets to identify trends, patterns, and insights that support value-based care initiatives', '[10%] Stay Informed: Stay up to date on the latest advancements in data science and healthcare analytics to continuously improve our methodologies and tools']}","Trenton, New Jersey","Healthcare Data Scientist|Trenton, New Jersey|Baylor Scott & White Health",True,Degree required (Bachelor degree or above),False
2,izCqrOG673adNu5DAAAAAA==,Sr. Data Engineer​/Hybrid,Selective Insurance Company of America,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTA6wLIck4qXiqe7B1U7gik2A9mUXbES8HhMOdm&s=0,https://www.selective.com,Learn4Good,Full-time,https://www.learn4good.com/jobs/new-jersey/info_technology/3896502648/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Position: Sr. Data Engineer (Hybrid)
Location: Branchville
About Us

At Selective, we don't just insure uniquely, we employ uniqueness.

Selective is a midsized U.S. domestic property and casualty insurance company with a history of strong, consistent financial performance for nearly 100 years. Selective's unique position as both a leading insurance group and an employer of choice is recognized in a wide variety of awards and honors, including listing in Forbes Best Midsize Employers in 2024 and certification as a Great Place to Work® in 2024 for the fifth consecutive year.

Employees are empowered and encouraged to Be Uniquely You by being their true, unique selves and contributing their diverse talents, experiences, and perspectives to our shared success. Together, we are a high-performing team working to serve our customers responsibly by helping to mitigate loss, keep them safe, and restore their lives and businesses after an insured loss occurs.

Overview

Selective Insurance is seeking an energetic and collaborative Sr. Data Engineer to work on data and analytics projects supporting the Underwriting team within the Information Management group. This group is responsible for technology support of all Data Engineering, Analytics and Reporting for the Commercial Lines, Personal Lines, and Excess Surplus business areas. This includes Data Engineering services, Enterprise reporting support and ML Ops Engineering operations for these groups.

The candidate must be hands on with excellent technical skills and a proven track record of project delivery.

Responsibilities
• Hands on development and support of new or existing data applications.
• Work closely with business and analysts to understand data and business process and make recommendations to clients as requested on best practices or long-term solutions to resolve current issues and also for future system design
• Works closely with Application and Enterprise Architects to create/review low level implementation designs, understand high level data flow designs developed by data architects.
• Provide technical guidance to the team for implementing complex data solutions.
• Provide support in the design, development, code reviews, test deploy and documentation of data engineering and data integration Applications.
• Maintain detailed documentation to support downstream integrations
• Provide support for production issues
• Performs activities of a scrum master
• Identify technology trends and explore opportunities for use within the organization
Qualifications

Knowledge and Requirements
• Five to seven years of experience in Data Warehousing, Data integration or Data Engineering projects
• Experience in Azure Databricks ,Informatica Powercenter, IICS, Cognos, Netezza Performance servers
• Experience working within Azure ecosystem
• Experienced in any of these analytical platforms - Power

BI, Azure

ML, Databricks or Synapse
• Proficient in SQL
• Experience using Python or Scala.
• Experience in Azure Dev Ops and Github is preferred
• Ability to effectively work well with people in other departments and/or outside of the enterprise.
• P&C Insurance experience is preferred
• Possesses excellent communication skills.
• Bachelor's degree in computer science or related engineering field preferred.
Total Rewards

Selective Insurance offers a total rewards package that includes a competitive base salary, incentive plan eligibility at all levels, and a wide array of benefits designed to help you and your family stay healthy, achieve your financial goals, and balance the demands of your work and personal life. These benefits include comprehensive health care plans, retirement savings plan with company match, discounted Employee Stock Purchase Program, tuition assistance and reimbursement programs, and paid time off plans.

Additional details about our total rewards package will be provided during the recruiting process.

The actual base salary is based on geographic location, and the range is representative of salaries for this role throughout Selective's footprint. Additional considerations include relevant education, qualifications, experience, skills, performance, and business needs.

Pay Range

USD $ - USD $ /Yr.
Additional Information

Selective is an Equal Employment Opportunity employer. That means we respect and value every individual's unique opinions, beliefs, abilities, and perspectives. We are committed to promoting a welcoming culture that celebrates diverse talent, individual identity, different points of view and experiences - and empowers employees to contribute new ideas that support our continued and growing success. Building a highly engaged team is one of our core strategic imperatives, which we believe is enhanced by diversity, equity, and inclusion.

We expect and encourage all employees and all of our business partners to embrace, practice, and monitor the attitudes, values, and goals of acceptance; address biases; and foster diversity of viewpoints and opinions.",False,Branchville,New Jersey,41.1465171,-74.7524045,"['paid_time_off', 'health_insurance']","{'Qualifications': ['The candidate must be hands on with excellent technical skills and a proven track record of project delivery', 'Five to seven years of experience in Data Warehousing, Data integration or Data Engineering projects', 'Experience in Azure Databricks ,Informatica Powercenter, IICS, Cognos, Netezza Performance servers', 'Experience working within Azure ecosystem', 'Experienced in any of these analytical platforms - Power', 'BI, Azure', 'Proficient in SQL', 'Experience using Python or Scala', 'Ability to effectively work well with people in other departments and/or outside of the enterprise', 'Possesses excellent communication skills'], 'Benefits': ['Total Rewards', 'Selective Insurance offers a total rewards package that includes a competitive base salary, incentive plan eligibility at all levels, and a wide array of benefits designed to help you and your family stay healthy, achieve your financial goals, and balance the demands of your work and personal life', 'These benefits include comprehensive health care plans, retirement savings plan with company match, discounted Employee Stock Purchase Program, tuition assistance and reimbursement programs, and paid time off plans', ""The actual base salary is based on geographic location, and the range is representative of salaries for this role throughout Selective's footprint"", 'USD $ - USD $ /Yr'], 'Responsibilities': ['Selective Insurance is seeking an energetic and collaborative Sr', 'Data Engineer to work on data and analytics projects supporting the Underwriting team within the Information Management group', 'This group is responsible for technology support of all Data Engineering, Analytics and Reporting for the Commercial Lines, Personal Lines, and Excess Surplus business areas', 'This includes Data Engineering services, Enterprise reporting support and ML Ops Engineering operations for these groups', 'Hands on development and support of new or existing data applications', 'Work closely with business and analysts to understand data and business process and make recommendations to clients as requested on best practices or long-term solutions to resolve current issues and also for future system design', 'Works closely with Application and Enterprise Architects to create/review low level implementation designs, understand high level data flow designs developed by data architects', 'Provide technical guidance to the team for implementing complex data solutions', 'Provide support in the design, development, code reviews, test deploy and documentation of data engineering and data integration Applications', 'Maintain detailed documentation to support downstream integrations', 'Provide support for production issues', 'Performs activities of a scrum master', 'Identify technology trends and explore opportunities for use within the organization']}","Branchville, New Jersey","Sr. Data Engineer​/Hybrid|Branchville, New Jersey|Selective Insurance Company of America",True,Degree required (Bachelor degree or above),False
0,CX3V8EBV59vpXYw-AAAAAA==,"Field Solution Architect II, AI Infrastructure Cloud",Google,,https://www.google.com/,Learn4Good,Full-time,https://www.learn4good.com/jobs/reston/virginia/info_technology/3896881844/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Position: Field Solution Architect II, AI Infrastructure, North, Google Cloud
Minimum qualifications:

Bachelor's degree in Computer Science, Mathematics, a related technical field, or equivalent practical experience.
5 years of experience with cloud infrastructure (hardware shapes, sizes, auto-scaling, auto-provisioning, etc.), working with infrastructure as a service, platform as a service, or software as a service.

Experience with distributed training and optimizing performance versus costs.

Experience coding in Python, bash scripting, and using OSS frameworks such as Tensor Flow, PyTorch, Jax, etc.

Experience with orchestra tors such as Slurm or Kubernetes.

Experience building and operationalizing machine learning models.

Preferred qualifications:

Experience training and fine tuning large models (i.e., image, language, segmentation, recommendation, genomics) with accelerators.

Experience with containerization, K8s, Kubernetes on cloud.

Experience with running MLPerf benchmarks.

Experience with performance profiling tools (i.e., Tensor flow profiler, PyTorch profiler, Tensorboard).Experience designing/architecting large-scale AI compute clusters.

Ability to debug distributed training/inferencing code running. About the job As an Enterprise AI Infrastructure Field Solution Architect, you will support Google Cloud sales teams to incubate, pilot, and deploy Google Cloud’s industry leading AI/ML accelerators (TPU/GPU) at AI innovators, large enterprises, and early stage AI startups. You will help customers innovate faster with state of the art solutions using Google Cloud’s flexible and open infrastructure.

In this role, you will identify and assess large-scale AI opportunities that would benefit from AI optimized infrastructure. You will help customers leverage accelerators within their overall cloud strategy by helping run benchmarks for existing models, finding opportunities to use accelerators for new models, developing migration paths, and helping to analyze cost to performance. Along the way, you would work closely with internal Cloud AI teams to remove roadblocks and shape the future of our offerings.

Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.

The US base salary range for this full-time position is $142,000-$211,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training.

Your recruiter can share more about the specific salary range for your preferred location during the hiring process. Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits ponsibilities Become trusted advisors to our top customers, helping them understand and incorporate AI accelerators into their overall cloud strategy by designing large-scale training and inferencing platforms, using the latest and greatest accelerators Google Cloud has to offer.

Demonstrate how Google Cloud is differentiated, highlighting the power of accelerators by working with customers on POCs, demonstrating features, optimizing model performance, profiling, and benchmarking.

Build repeatable assets to enable other customers and internal teams.

Influence Google Cloud strategy at the intersection of infrastructure and AI/ML by advocating for enterprise customer requirements.

Travel to customer sites and events as needed.",False,Reston,Virginia,38.9586307,-77.35700279999999,['health_insurance'],"{'Qualifications': [""Bachelor's degree in Computer Science, Mathematics, a related technical field, or equivalent practical experience"", '5 years of experience with cloud infrastructure (hardware shapes, sizes, auto-scaling, auto-provisioning, etc.), working with infrastructure as a service, platform as a service, or software as a service', 'Experience with distributed training and optimizing performance versus costs', 'Experience coding in Python, bash scripting, and using OSS frameworks such as Tensor Flow, PyTorch, Jax, etc', 'Experience with orchestra tors such as Slurm or Kubernetes', 'Experience building and operationalizing machine learning models', 'Experience training and fine tuning large models (i.e., image, language, segmentation, recommendation, genomics) with accelerators', 'Experience with containerization, K8s, Kubernetes on cloud', 'Experience with running MLPerf benchmarks', 'Experience with performance profiling tools (i.e., Tensor flow profiler, PyTorch profiler, Tensorboard)', 'Experience designing/architecting large-scale AI compute clusters', 'Ability to debug distributed training/inferencing code running'], 'Benefits': ['The US base salary range for this full-time position is $142,000-$211,000 + bonus + equity + benefits', 'Our salary ranges are determined by role, level, and location', 'Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training'], 'Responsibilities': ['In this role, you will identify and assess large-scale AI opportunities that would benefit from AI optimized infrastructure', 'You will help customers leverage accelerators within their overall cloud strategy by helping run benchmarks for existing models, finding opportunities to use accelerators for new models, developing migration paths, and helping to analyze cost to performance', 'Demonstrate how Google Cloud is differentiated, highlighting the power of accelerators by working with customers on POCs, demonstrating features, optimizing model performance, profiling, and benchmarking', 'Build repeatable assets to enable other customers and internal teams', 'Influence Google Cloud strategy at the intersection of infrastructure and AI/ML by advocating for enterprise customer requirements', 'Travel to customer sites and events as needed']}","Reston, Virginia","Field Solution Architect II, AI Infrastructure Cloud|Reston, Virginia|Google",True,Degree required (Bachelor degree or above),False
